"Exact.Site","Month_Year","Order","BIN","Abundnace","PM2.5","n_smoke","precipitation_accumulation_mm","max_relative_humidity_mean","min_relative_humidity_mean","max_air_temperature_mean_K","wind_speed_ms_mean"
"PSP","Oct-23","Diptera","BOLD:AAG7042",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAG9676",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAG9702",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH3102",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH3668",3,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH3947",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH3962",17,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH4144",17,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH7160",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAH7167",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAL7444",6,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAM6190",10,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAM9356",5,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAN8579",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAP2872",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAP5134",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAP5159",5,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAP5216",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAX9421",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAZ0321",36,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AAZ2161",8,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABW3385",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX1414",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX1586",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX2269",4,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX6105",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX8327",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX8448",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABX8836",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ABY1743",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACG5826",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACI4306",7,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACJ9554",18,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACK0293",24,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACM0960",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACP4352",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACP6726",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACQ1057",17,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACV2298",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ACY4902",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:ADE8541",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AES9895",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFB6325",4,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFK0890",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFK0934",3,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFK5902",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFK6141",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFM4466",17,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFN0125",17,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFN0922",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFO0193",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFP5616",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFP5715",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFP8492",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ1789",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ2338",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ3430",7,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ5529",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ5561",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ5852",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ6567",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ7136",23,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFQ9727",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR2397",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR3411",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR3661",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR4361",19,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR6900",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AFR7393",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGC4084",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGC8660",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGC8665",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGD9495",13,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGD9521",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Diptera","BOLD:AGE5280",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAB7937",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAG2906",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAK7235",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAL1137",6,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAN8305",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAO8331",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAY1297",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AAY9516",8,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:ABX3135",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:ABX8314",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:ACD7672",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:ACO1641",8,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AFL8336",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AFP5045",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hemiptera","BOLD:AFV4534",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG3145",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG4005",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG4379",6,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG7912",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG8028",8,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAG8048",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAN7773",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAN8224",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AAN9433",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ABA2858",4,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ABX8789",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ABY3301",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACA3961",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACA6223",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACA9284",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACD3586",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACI8436",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACL0476",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ACP3756",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:ADA2687",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AEM8810",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AEX5081",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFF4508",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFK2573",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFL6377",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFO7571",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFQ1753",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFQ6724",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFQ8268",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFQ9468",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AFR2173",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGC4878",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD1201",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD5855",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD5856",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD5857",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD5858",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD5859",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD6408",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGD8799",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGE7195",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Hymenoptera","BOLD:AGE8814",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAA1126",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAB6409",3,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAB7783",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAC9148",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAC9773",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAF0914",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAH0049",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAH4743",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAH4772",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAJ2705",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAN7475",5,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAN7483",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AAO8226",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ABW8271",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ABW8368",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ACD8975",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ACJ0425",11,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ACL9434",4,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ACO1320",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ACS7594",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:ADE4598",2,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AFJ1494",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AFO0889",3,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AFQ1133",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AFR5504",3,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AGD8561",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Oct-23","Lepidoptera","BOLD:AGE9034",1,8.89999961853027,0,0,55.6875,15.575,292.8625,2.6375
"PSP","Sep-23","Coleoptera","BOLD:AAH0253",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAN5940",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAN6221",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAN6227",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAP6369",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAP7996",5,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2457",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2459",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2460",7,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2466",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2468",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2469",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AAQ2473",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABA6352",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX0620",4,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX0623",5,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX0633",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX0637",51,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX1694",28,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX1698",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABX2481",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ABZ2973",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ACD7081",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ACK1678",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ACQ0556",15,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ADE2154",26,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:ADI5797",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFB5284",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFN2195",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFN7071",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFP7983",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFQ5322",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFQ8261",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFR4639",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFS0468",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFS0532",4,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AFT1171",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGB4223",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC0851",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC0852",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC0962",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC0963",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC0967",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Coleoptera","BOLD:AGC4553",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAA2290",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAA3453",12,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAA4277",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG0265",2,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG1005",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG1734",3,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG1739",1,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG2327",8,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
"PSP","Sep-23","Diptera","BOLD:AAG2755",14,7.59999990463257,3,0,55.775,16.0875,298.3375,2.8875
